"Date","Price","Open","High","Low","Vol.","Change %"
"02/02/2022","0.43","0.53","0.57","0.45","355.83K","-21.08%"
"01/02/2022","0.55","0.48","0.56","0.47","230.84K","16.06%"
"31/01/2022","0.47","0.41","0.48","0.40","141.29K","24.01%"
"28/01/2022","0.38","0.38","0.38","0.32","95.78K","-8.78%"
"27/01/2022","0.42","0.43","0.43","0.39","376.90K","-4.26%"
"26/01/2022","0.43","0.46","0.50","0.43","102.74K","2.24%"
"25/01/2022","0.42","0.45","0.45","0.42","54.15K","22.33%"
"24/01/2022","0.35","0.50","0.51","0.34","109.27K","-38.20%"
"21/01/2022","0.56","0.66","0.67","0.49","692.52K","-21.52%"
"20/01/2022","0.72","0.64","0.73","0.63","18.08K","14.66%"
"19/01/2022","0.62","0.64","0.74","0.62","199.50K","-12.11%"
"18/01/2022","0.71","0.87","0.92","0.70","82.70K","-16.37%"
"17/01/2022","0.85","0.84","0.88","0.84","2.11K","6.12%"
"14/01/2022","0.80","0.85","0.86","0.77","39.61K","-12.23%"
"13/01/2022","0.91","0.97","0.98","0.85","94.37K","-4.10%"
"12/01/2022","0.95","1.02","1.10","0.92","88.41K","-4.95%"
"11/01/2022","1.00","0.98","1.01","0.93","266.07K","27.06%"
"10/01/2022","0.79","0.94","0.99","0.74","185.13K","-17.16%"
"07/01/2022","0.95","1.00","1.05","0.92","42.90K","-2.76%"
"06/01/2022","0.98","1.05","1.10","0.85","144.40K","-17.83%"
"05/01/2022","1.19","1.25","1.31","1.17","41.65K","-4.54%"
"04/01/2022","1.25","1.35","1.38","1.20","121.39K","-4.92%"
"31/12/2021","1.31","1.40","1.40","1.33","6.61K","-4.62%"
"30/12/2021","1.37","1.23","1.38","1.23","109.04K","9.31%"
"29/12/2021","1.26","1.37","1.37","1.21","81.10K","-15.50%"
"24/12/2021","1.49","1.40","1.40","1.40","1.81K","3.62%"
"23/12/2021","1.43","1.41","1.47","1.40","16.48K","-0.66%"
"22/12/2021","1.44","1.41","1.56","1.39","31.24K","5.51%"
"21/12/2021","1.37","1.30","1.40","1.28","11.16K","13.56%"
"20/12/2021","1.21","1.42","1.42","1.24","19.91K","-18.02%"
"17/12/2021","1.47","1.35","1.48","1.24","14.25K","7.02%"
"16/12/2021","1.37","1.54","1.57","1.37","21.82K","6.68%"
"15/12/2021","1.29","1.40","1.40","1.29","6.34K","-4.70%"
"14/12/2021","1.35","1.39","1.43","1.23","73.66K","0.52%"
"13/12/2021","1.34","1.50","1.51","1.31","87.30K","-6.60%"
"10/12/2021","1.44","1.57","1.58","1.44","15.11K","-11.71%"
"09/12/2021","1.63","1.77","1.83","1.60","83.39K","-1.84%"
"08/12/2021","1.66","1.67","1.70","1.57","32.89K","2.34%"
"07/12/2021","1.62","1.56","1.72","1.55","26.97K","17.06%"
"06/12/2021","1.39","1.55","1.55","1.30","71.12K","-2.46%"
"03/12/2021","1.42","1.67","1.71","1.38","203.86K","-11.71%"
"02/12/2021","1.61","1.73","1.74","1.55","83.92K","-16.58%"
"01/12/2021","1.93","2.04","2.07","1.94","1.84K","-0.39%"
"30/11/2021","1.94","2.02","2.10","1.94","3.99K","-3.82%"
"29/11/2021","2.01","2.13","2.18","1.98","40.17K","2.10%"
"26/11/2021","1.97","2.12","2.12","1.77","47.38K","-9.20%"
"25/11/2021","2.17","2.15","2.22","2.11","12.26K","4.07%"
"24/11/2021","2.09","2.05","2.10","1.80","44.90K","10.51%"
"23/11/2021","1.89","1.97","2.10","1.84","115.08K","0.69%"
"22/11/2021","1.88","2.35","2.35","1.90","186.49K","-18.07%"
"19/11/2021","2.29","2.30","2.34","2.27","31.89K","-2.09%"
"18/11/2021","2.34","2.52","2.72","2.28","54.24K","-12.62%"
"17/11/2021","2.68","2.83","2.87","2.68","57.53K","-1.16%"
"16/11/2021","2.71","2.94","2.94","2.65","11.84K","-4.58%"
"15/11/2021","2.84","2.74","2.90","2.73","39.01K","9.78%"
"12/11/2021","2.59","2.82","2.89","2.59","84.27K","-6.10%"
"11/11/2021","2.75","2.85","2.86","2.69","107.23K","-1.78%"
"10/11/2021","2.80","3.30","3.40","2.78","215.86K","-16.71%"
"09/11/2021","3.37","5.08","5.28","3.17","128.61K","-29.01%"
"08/11/2021","4.74","4.46","4.80","4.29","28.37K","11.56%"
"05/11/2021","4.25","4.41","4.62","4.30","6.08K","-5.46%"
"04/11/2021","4.50","4.13","4.49","4.13","5.42K","7.46%"
"03/11/2021","4.18","4.16","4.28","3.95","6.25K","-2.03%"
"02/11/2021","4.27","4.65","4.65","4.24","57.88K","-4.04%"
"01/11/2021","4.45","4.41","4.42","4.28","8.02K","4.03%"
"29/10/2021","4.28","4.07","4.31","3.98","5.50K","3.23%"
"28/10/2021","4.14","3.99","4.16","3.91","10.68K","6.60%"
"27/10/2021","3.89","4.18","4.25","3.89","4.68K","-12.83%"
"26/10/2021","4.46","4.07","4.36","4.07","12.13K","9.68%"
"25/10/2021","4.07","3.67","3.98","3.60","11.35K","13.32%"
"22/10/2021","3.59","3.68","3.73","3.62","6.67K","-2.07%"
"21/10/2021","3.66","3.51","3.66","3.46","2.86K","2.37%"
"20/10/2021","3.58","3.70","3.75","3.62","2.50K","-4.25%"
"19/10/2021","3.74","3.61","3.87","3.61","3.80K","6.81%"
"18/10/2021","3.50","3.40","3.52","3.38","2.17K","0.94%"
"15/10/2021","3.47","3.66","3.68","3.45","37.50K","-6.33%"
"14/10/2021","3.70","3.57","3.66","3.55","6.06K","7.55%"
"13/10/2021","3.44","3.27","3.52","3.27","1.99K","8.32%"
"12/10/2021","3.18","3.58","3.58","3.15","16.76K","-6.86%"
"11/10/2021","3.41","3.24","3.38","3.13","17.00K","7.94%"
"08/10/2021","3.16","3.31","3.36","3.15","14.62K","-6.05%"
"07/10/2021","3.36","3.44","3.47","3.30","45.73K","-0.16%"
"06/10/2021","3.37","3.95","3.97","3.37","53.78K","7.02%"
"05/10/2021","3.15","3.15","3.36","3.12","49.66K","1.55%"
"04/10/2021","3.10","3.57","3.57","3.06","68.83K","-13.86%"
"01/10/2021","3.60","3.43","3.63","3.40","6.75K","-5.19%"
"30/09/2021","3.80","3.95","3.95","3.65","2.20K","-2.43%"
"29/09/2021","3.89","4.41","4.41","4.00","8.75K","-9.50%"
"28/09/2021","4.30","5.28","5.28","4.27","5.74K","-21.51%"
"27/09/2021","5.48","5.77","5.77","5.34","4.27K","-7.24%"
"24/09/2021","5.91","5.95","5.95","5.67","3.84K","-3.12%"
"23/09/2021","6.10","5.63","5.63","5.63","20.03K","11.88%"
"22/09/2021","5.45","5.07","5.56","4.94","3.71K","14.33%"
"21/09/2021","4.77","5.24","5.24","4.72","2.15K","-17.36%"
"20/09/2021","5.77","5.79","5.79","5.38","1.67K","-5.12%"
"17/09/2021","6.08","6.26","6.61","5.97","17.34K","0.00%"
"16/09/2021","6.07","5.38","6.10","5.33","19.18K","14.89%"
"15/09/2021","5.29","4.97","5.21","4.90","4.66K","5.30%"
"14/09/2021","5.02","4.58","5.03","4.58","4.20K","13.58%"
"13/09/2021","4.42","4.88","4.91","4.32","6.74K","-12.41%"
"10/09/2021","5.05","4.80","5.11","4.80","0.54K","5.43%"
"09/09/2021","4.79","4.31","4.82","4.31","2.40K","7.71%"
"08/09/2021","4.45","5.08","5.10","4.42","10.58K","-11.89%"
"07/09/2021","5.05","5.16","5.22","5.05","1.70K","-6.20%"
"06/09/2021","5.38","5.26","5.37","5.26","0.20K","4.80%"
"03/09/2021","5.13","5.19","5.21","4.97","50.73K","-1.70%"
"02/09/2021","5.22","4.93","5.16","4.93","3.13K","5.60%"
"01/09/2021","4.94","5.08","5.13","4.90","50.56K","1.11%"
"31/08/2021","4.89","4.68","4.92","4.64","4.88K","3.36%"
"27/08/2021","4.73","4.41","4.74","4.41","10.33K","10.06%"
"26/08/2021","4.30","4.17","4.32","3.99","2.71K","-1.33%"
"25/08/2021","4.36","4.30","4.35","4.23","22.59K","-1.17%"
"24/08/2021","4.41","4.24","4.46","4.24","7.38K","9.03%"
"23/08/2021","4.04","4.01","4.15","3.96","1.59K","5.38%"
"20/08/2021","3.84","3.99","4.04","3.75","5.62K","-16.13%"
"19/08/2021","4.57","4.48","4.68","4.15","22.89K","1.45%"
"18/08/2021","4.51","3.91","4.03","3.91","0.88K","10.53%"
"17/08/2021","4.08","4.08","4.13","3.88","6.66K","2.40%"
"16/08/2021","3.98","4.39","4.39","3.78","22.73K","-8.02%"
"13/08/2021","4.33","4.31","4.62","4.12","8.64K","-5.47%"
"12/08/2021","4.58","3.40","4.72","3.40","108.00K","41.01%"
"11/08/2021","3.25","3.52","3.56","3.25","3.56K","-10.32%"
"10/08/2021","3.62","3.62","3.69","3.51","2.31K","2.95%"
"09/08/2021","3.52","3.15","3.51","3.14","8.72K","13.29%"
"06/08/2021","3.11","3.42","3.43","3.10","2.61K","-8.17%"
"05/08/2021","3.38","3.28","3.38","3.26","6.26K","1.91%"
"04/08/2021","3.32","3.23","3.33","3.20","1.33K","8.52%"
"03/08/2021","3.06","3.23","3.27","3.05","31.61K","-4.18%"
"02/08/2021","3.19","3.13","3.17","3.04","2.72K","0.63%"
"30/07/2021","3.17","3.12","3.22","3.12","0.85K","-7.99%"
"29/07/2021","3.45","3.43","3.50","3.36","9.35K","2.53%"
"28/07/2021","3.36","2.95","3.18","2.95","2.30K","17.81%"
"27/07/2021","2.85","3.19","3.19","2.96","2.27K","-9.82%"
"26/07/2021","3.17","3.05","3.27","2.99","1.64K","0.76%"
"23/07/2021","3.14","3.22","3.23","3.00","1.27K","-0.99%"
"22/07/2021","3.17","3.49","3.54","3.18","2.15K","-6.32%"
"21/07/2021","3.39","3.39","3.39","3.39","","8.58%"
"20/07/2021","3.12","3.07","3.11","3.07","1.78K","5.64%"
"19/07/2021","2.95","2.81","2.85","2.62","4.46K","-0.87%"
"16/07/2021","2.98","3.09","3.09","2.94","2.93K","-2.50%"
"15/07/2021","3.06","3.06","3.19","3.00","5.03K","-1.94%"
"14/07/2021","3.12","3.40","3.44","3.12","5.24K","-12.01%"
"13/07/2021","3.54","3.64","3.73","3.64","1.94K","-6.20%"
"12/07/2021","3.78","3.78","3.79","3.70","3.37K","-0.92%"
"09/07/2021","3.81","3.79","3.90","3.75","4.04K","4.20%"
"08/07/2021","3.66","3.63","3.64","3.27","5.78K","-1.80%"
"07/07/2021","3.72","4.51","4.60","3.69","56.06K","-22.58%"
"06/07/2021","4.81","4.70","4.91","4.59","9.34K","4.66%"
"05/07/2021","4.60","4.68","4.68","4.63","0.19K","-0.51%"
"02/07/2021","4.62","4.73","5.02","4.50","13.32K","-5.83%"
"01/07/2021","4.91","5.72","5.72","4.82","9.70K","-19.52%"
"30/06/2021","6.09","6.01","6.04","6.01","0.30K","1.71%"
"29/06/2021","5.99","6.48","6.48","6.02","2.87K","-7.95%"
"28/06/2021","6.51","6.19","6.52","6.16","1.23K","8.73%"
"25/06/2021","5.99","5.99","6.06","5.84","1.41K","0.00%"
"24/06/2021","5.99","5.67","5.67","5.67","0.10K","6.23%"
"23/06/2021","5.64","5.78","5.78","5.74","0.01K","9.05%"
"22/06/2021","5.17","5.17","5.17","5.17","","1.05%"
"21/06/2021","5.11","5.11","5.11","5.11","","1.36%"
"18/06/2021","5.05","5.05","5.05","5.05","","-0.22%"
"17/06/2021","5.06","5.06","5.06","5.06","","4.42%"
"16/06/2021","4.84","4.84","4.84","4.84","","48,320.00%"
