"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2023","87.66","87.27","88.17","87.02","29.16K","1.87%"
"05/19/2023","86.05","86.00","91.24","85.15","52.00K","-3.19%"
"05/18/2023","88.89","89.21","89.89","87.77","24.64K","0.19%"
"05/17/2023","88.72","88.03","88.76","87.46","27.08K","0.66%"
"05/16/2023","88.14","90.00","90.22","87.73","30.49K","-2.92%"
"05/15/2023","90.79","90.06","90.81","89.71","22.01K","1.34%"
"05/12/2023","89.59","89.98","90.18","89.11","27.76K","-1.81%"
"05/11/2023","91.24","91.22","91.63","90.49","35.45K","1.41%"
"05/10/2023","89.97","90.08","90.31","89.06","32.29K","-0.74%"
"05/09/2023","90.64","92.01","92.04","90.37","169.23K","-3.29%"
"05/08/2023","93.72","93.66","94.20","92.98","221.01K","-0.50%"
"05/05/2023","94.19","92.69","94.93","92.59","281.86K","8.25%"
"05/04/2023","87.01","85.59","87.01","85.28","149.21K","0.85%"
"05/03/2023","86.28","87.20","87.20","86.06","16.38K","-1.62%"
"05/02/2023","87.70","87.73","88.08","87.01","63.98K","0.05%"
"05/01/2023","87.66","88.39","89.24","87.55","37.50K","-0.07%"
"04/28/2023","87.72","87.54","88.35","87.23","78.55K","0.11%"
"04/27/2023","87.62","87.96","88.14","86.53","136.11K","0.45%"
"04/26/2023","87.23","87.21","88.10","87.12","154.98K","0.10%"
"04/25/2023","87.14","88.19","88.23","87.00","29.27K","-2.22%"
"04/24/2023","89.12","90.42","90.55","88.54","21.43K","-0.87%"
"04/21/2023","89.90","88.67","90.11","88.27","24.43K","1.58%"
"04/20/2023","88.50","87.75","89.10","87.70","59.54K","-0.60%"
"04/19/2023","89.03","88.44","89.14","88.39","52.56K","-0.67%"
"04/18/2023","89.63","89.75","89.81","89.00","29.25K","0.72%"
"04/17/2023","88.99","89.08","89.16","88.42","41.38K","-2.35%"
"04/14/2023","91.13","90.75","91.39","90.54","17.55K","0.94%"
"04/13/2023","90.28","89.61","90.31","89.21","96.15K","1.01%"
"04/12/2023","89.38","90.55","90.73","89.38","57.37K","-1.28%"
"04/11/2023","90.54","90.80","90.91","90.15","77.64K","0.60%"
"04/10/2023","90.00","89.11","91.03","87.20","25.60K","0.25%"
"04/06/2023","89.78","89.22","90.03","89.02","25.74K","0.23%"
"04/05/2023","89.57","89.61","89.72","88.68","33.53K","0.03%"
"04/04/2023","89.54","88.14","89.69","88.12","26.66K","0.39%"
"04/03/2023","89.19","89.33","89.50","88.43","46.70K","1.00%"
"03/31/2023","88.31","87.12","88.61","87.01","44.36K","4.42%"
"03/30/2023","84.57","83.53","84.62","83.42","55.71K","6.40%"
"03/29/2023","79.48","78.41","79.60","78.33","26.26K","3.91%"
"03/28/2023","76.49","76.75","76.81","76.06","57.90K","0.41%"
"03/27/2023","76.18","76.38","76.47","75.58","20.21K","0.09%"
"03/24/2023","76.11","76.32","76.47","75.18","55.49K","-0.34%"
"03/23/2023","76.37","76.58","77.88","75.61","163.21K","1.81%"
"03/22/2023","75.01","76.22","76.55","75.00","1.29M","-1.90%"
"03/21/2023","76.46","77.17","77.27","76.13","839.08K","0.41%"
"03/20/2023","76.15","75.82","76.80","75.28","30.30K","1.20%"
"03/17/2023","75.25","75.48","75.65","74.49","40.68K","-1.01%"
"03/16/2023","76.02","73.30","76.02","73.23","43.98K","0.42%"
"03/15/2023","75.70","73.69","75.94","73.62","40.53K","-4.73%"
"03/14/2023","79.46","80.37","80.42","78.73","28.47K","1.55%"
"03/13/2023","78.25","77.34","78.97","76.92","41.49K","-0.27%"
"03/10/2023","78.46","79.67","80.05","78.34","65.24K","-1.38%"
"03/09/2023","79.56","80.60","80.95","79.14","202.73K","2.00%"
"03/08/2023","78.00","74.14","78.95","73.94","83.58K","2.59%"
"03/07/2023","76.03","77.48","77.59","75.85","48.16K","-2.80%"
"03/06/2023","78.22","78.36","78.60","77.96","29.34K","0.22%"
"03/03/2023","78.05","78.00","78.20","77.28","26.38K","2.15%"
"03/02/2023","76.41","75.36","76.44","75.23","29.65K","1.56%"
"03/01/2023","75.24","76.11","76.58","74.75","59.24K","0.41%"
"02/28/2023","74.93","74.86","75.78","74.66","42.51K","1.59%"
"02/27/2023","73.76","74.15","74.28","73.11","31.25K","2.08%"
"02/24/2023","72.26","72.15","72.54","71.37","73.42K","-3.07%"
"02/23/2023","74.55","74.41","74.65","73.44","52.74K","0.43%"
"02/22/2023","74.23","73.69","74.86","73.64","411.16K","1.01%"
"02/21/2023","73.49","73.81","74.08","72.91","337.82K","-4.62%"
"02/17/2023","77.05","76.33","77.19","76.09","38.41K","-0.03%"
"02/16/2023","77.07","76.55","77.93","76.46","510.87K","1.93%"
"02/15/2023","75.61","74.68","75.61","74.65","48.47K","0.71%"
"02/14/2023","75.08","74.39","76.06","74.06","64.77K","-0.23%"
"02/13/2023","75.25","74.35","75.43","74.17","121.14K","0.86%"
"02/10/2023","74.61","74.03","74.70","73.55","166.65K","-0.73%"
"02/09/2023","75.16","84.49","84.56","74.01","241.68K","-8.96%"
"02/08/2023","82.56","83.35","83.50","82.27","35.06K","-0.27%"
"02/07/2023","82.78","82.25","82.93","81.27","47.33K","-0.50%"
"02/06/2023","83.20","84.00","84.12","82.72","49.73K","-4.03%"
"02/03/2023","86.69","84.61","87.58","84.54","80.97K","0.91%"
"02/02/2023","85.91","86.00","86.73","84.72","349.95K","4.93%"
"02/01/2023","81.87","80.53","82.27","79.91","88.60K","2.27%"
"01/31/2023","80.05","79.22","80.27","79.18","296.57K","0.51%"
"01/30/2023","79.64","79.84","80.48","79.62","61.89K","-1.08%"
"01/27/2023","80.51","79.94","80.94","79.70","166.16K","1.11%"
"01/26/2023","79.63","79.22","79.68","78.71","28.35K","-0.47%"
"01/25/2023","80.01","79.69","80.02","79.16","67.89K","-1.20%"
"01/24/2023","80.98","80.55","81.19","80.24","54.98K","-0.22%"
"01/23/2023","81.16","80.14","81.30","80.03","83.11K","1.45%"
"01/20/2023","80.00","78.56","80.06","78.32","65.48K","1.98%"
"01/19/2023","78.45","78.81","78.98","77.76","116.13K","-2.12%"
"01/18/2023","80.15","81.59","81.65","80.11","99.46K","-1.57%"
"01/17/2023","81.43","80.98","82.61","80.91","114.88K","1.99%"
"01/13/2023","79.84","79.40","80.39","79.06","73.02K","0.06%"
"01/12/2023","79.79","79.80","80.00","78.58","69.70K","2.14%"
"01/11/2023","78.12","78.43","79.10","77.47","62.23K","3.18%"
"01/10/2023","75.71","74.85","75.71","74.68","45.57K","-0.18%"
"01/09/2023","75.85","75.42","76.80","75.32","171.57K","0.73%"
"01/06/2023","75.30","72.77","75.39","72.45","81.78K","3.04%"
"01/05/2023","73.08","73.35","73.62","72.78","72.02K","-0.56%"
"01/04/2023","73.49","73.00","73.60","66.79","118.48K","5.38%"
"01/03/2023","69.74","70.12","70.62","69.19","109.20K","2.95%"
"12/30/2022","67.74","67.98","68.45","67.36","70.01K","-0.86%"
"12/29/2022","68.33","67.89","69.01","67.70","79.41K","2.86%"
"12/28/2022","66.43","68.16","68.22","66.34","47.51K","-1.12%"
"12/27/2022","67.18","66.70","67.51","66.45","132.83K","0.39%"
"12/23/2022","66.92","66.25","67.22","65.68","59.36K","0.78%"
"12/22/2022","66.40","66.62","66.66","65.68","92.70K","-0.45%"
"12/21/2022","66.70","66.26","67.15","66.02","121.08K","5.86%"
"12/20/2022","63.01","62.67","63.44","62.44","94.64K","-1.69%"
"12/19/2022","64.09","64.25","64.54","63.66","83.38K","-0.19%"
"12/16/2022","64.21","64.91","65.09","63.95","172.81K","2.29%"
"12/15/2022","62.77","64.04","64.12","62.56","82.97K","-4.15%"
"12/14/2022","65.49","65.03","66.33","64.97","146.86K","0.08%"
"12/13/2022","65.44","66.70","67.15","65.08","141.24K","5.23%"
"12/12/2022","62.19","61.82","62.36","61.19","122.84K","0.11%"
"12/09/2022","62.12","62.24","62.82","61.73","120.59K","0.13%"
"12/08/2022","62.04","60.81","62.26","60.33","159.08K","0.76%"
"12/07/2022","61.57","61.95","62.26","61.15","436.34K","-0.85%"
"12/06/2022","62.10","63.36","63.42","61.65","465.86K","-3.20%"
"12/05/2022","64.15","64.83","64.98","63.89","182.78K","-2.11%"
"12/02/2022","65.53","64.57","65.86","64.50","135.54K","-0.35%"
"12/01/2022","65.76","65.85","66.35","64.95","197.03K","1.94%"
"11/30/2022","64.51","63.49","64.53","62.60","128.12K","3.07%"
"11/29/2022","62.59","62.26","63.07","62.13","78.01K","0.40%"
"11/28/2022","62.34","63.50","64.06","62.30","159.03K","-3.11%"
"11/25/2022","64.34","64.06","64.70","63.88","98.78K","-0.54%"
"11/23/2022","64.69","63.74","64.83","63.48","72.63K","1.60%"
"11/22/2022","63.67","63.79","63.86","63.10","113.20K","-0.02%"
"11/21/2022","63.68","63.88","64.36","63.09","149.49K","-4.58%"
"11/18/2022","66.74","66.61","67.10","66.20","91.55K","-0.45%"
"11/17/2022","67.04","66.14","67.24","66.14","152.10K","-0.43%"
"11/16/2022","67.33","68.09","68.19","67.02","84.69K","-0.62%"
"11/15/2022","67.75","68.04","68.86","66.50","152.12K","-0.37%"
"11/14/2022","68.00","68.51","68.61","67.78","230.42K","-3.94%"
"11/11/2022","70.79","67.95","70.87","67.86","115.62K","8.44%"
"11/10/2022","65.28","63.76","65.68","63.73","236.45K","5.68%"
"11/09/2022","61.77","61.59","62.96","61.59","177.92K","2.57%"
"11/08/2022","60.22","59.26","60.59","59.00","217.54K","4.33%"
"11/07/2022","57.72","57.06","58.01","56.53","234.12K","1.44%"
"11/04/2022","56.90","50.48","59.67","50.37","341.17K","25.05%"
"11/03/2022","45.50","45.73","46.48","45.48","263.36K","-3.44%"
"11/02/2022","47.12","47.93","48.70","47.04","171.14K","-3.74%"
"11/01/2022","48.95","49.88","50.07","48.33","360.08K","0.39%"
"10/31/2022","48.76","49.05","49.26","48.66","288.30K","-2.48%"
"10/28/2022","50.00","49.22","50.00","49.08","254.22K","1.21%"
"10/27/2022","49.40","51.01","51.25","49.29","156.44K","-3.10%"
"10/26/2022","50.98","48.75","51.58","48.63","141.62K","1.76%"
"10/25/2022","50.10","47.50","50.30","47.45","294.65K","-2.43%"
"10/24/2022","51.35","51.15","51.68","50.28","738.99K","-0.77%"
"10/21/2022","51.75","51.16","52.35","50.65","599.13K","-4.06%"
"10/20/2022","53.94","55.80","56.71","53.22","217.60K","-4.38%"
"10/19/2022","56.41","56.38","56.89","55.93","92.53K","-3.51%"
"10/18/2022","58.46","59.67","59.71","57.99","197.84K","0.78%"
"10/17/2022","58.01","57.65","58.28","57.46","272.76K","5.40%"
"10/14/2022","55.04","56.45","56.67","55.00","145.15K","-1.15%"
"10/13/2022","55.68","52.42","56.02","51.90","302.95K","3.11%"
"10/12/2022","54.00","54.60","54.69","53.86","193.82K","-2.63%"
"10/11/2022","55.46","55.60","56.58","54.82","218.98K","-0.25%"
"10/10/2022","55.60","57.10","57.30","54.99","264.36K","-1.01%"
"10/07/2022","56.17","57.22","57.24","55.82","330.20K","-4.57%"
"10/06/2022","58.86","60.33","60.94","58.54","509.32K","-2.97%"
"10/05/2022","60.66","60.72","60.99","59.96","1.13M","-3.39%"
"10/04/2022","62.79","61.37","63.04","61.37","649.06K","7.39%"
"10/03/2022","58.47","57.65","58.78","56.49","272.44K","1.85%"
"09/30/2022","57.41","57.29","58.53","57.02","241.86K","-5.31%"
"09/29/2022","60.63","61.65","61.77","59.76","237.93K","-5.21%"
"09/28/2022","63.96","61.93","64.24","61.46","217.57K","4.99%"
"09/27/2022","60.92","61.88","62.28","60.22","394.37K","-1.34%"
"09/26/2022","61.75","63.71","64.31","61.58","841.44K","-2.62%"
"09/23/2022","63.41","64.24","64.31","62.78","285.32K","-3.88%"
"09/22/2022","65.97","66.53","66.72","65.53","148.07K","-0.27%"
"09/21/2022","66.15","67.48","68.08","66.15","140.60K","-1.72%"
"09/20/2022","67.31","67.34","68.07","66.70","180.30K","-2.39%"
"09/19/2022","68.96","67.99","69.29","67.80","181.37K","1.94%"
"09/16/2022","67.65","66.81","67.98","66.56","114.92K","-0.57%"
"09/15/2022","68.04","67.99","69.20","67.80","240.81K","-4.33%"
"09/14/2022","71.12","70.91","71.62","70.34","119.06K","0.13%"
"09/13/2022","71.03","72.78","73.44","70.78","163.68K","-5.77%"
"09/12/2022","75.38","75.58","76.73","75.12","159.29K","3.05%"
"09/09/2022","73.15","72.88","73.73","72.78","118.64K","3.20%"
"09/08/2022","70.88","69.43","71.06","68.99","254.51K","-1.06%"
"09/07/2022","71.64","69.64","71.89","69.47","310.40K","0.76%"
"09/06/2022","71.10","71.63","71.97","70.42","176.23K","-1.82%"
"09/02/2022","72.42","73.44","74.77","71.51","138.53K","-1.32%"
"09/01/2022","73.39","72.50","73.40","71.82","121.48K","-1.06%"
"08/31/2022","74.18","75.46","75.71","74.14","93.62K","-1.85%"
"08/30/2022","75.58","76.47","76.80","74.91","106.20K","1.45%"
"08/29/2022","74.50","74.75","75.39","74.08","134.77K","-0.56%"
"08/26/2022","74.92","78.78","79.02","74.83","97.91K","-6.02%"
"08/25/2022","79.72","78.50","79.72","78.12","248.11K","1.08%"
"08/24/2022","78.87","78.17","79.39","77.79","106.86K","1.66%"
"08/23/2022","77.58","77.78","78.88","77.41","136.69K","-1.23%"
"08/22/2022","78.55","80.36","80.53","77.81","790.12K","-5.05%"
"08/19/2022","82.73","84.42","84.56","82.57","156.73K","-2.22%"
"08/18/2022","84.61","85.15","85.20","84.10","117.26K","-2.02%"
"08/17/2022","86.35","86.95","87.26","85.68","104.41K","-1.91%"
"08/16/2022","88.03","86.61","88.63","86.41","98.76K","0.10%"
"08/15/2022","87.94","87.92","88.48","87.60","156.58K","-1.76%"
"08/12/2022","89.52","87.69","89.52","87.50","105.59K","1.00%"
"08/11/2022","88.63","88.97","90.12","88.42","98.23K","-0.92%"
"08/10/2022","89.45","88.62","90.00","88.36","91.63K","3.18%"
"08/09/2022","86.69","89.04","89.04","86.40","205.56K","-2.81%"
"08/08/2022","89.20","88.80","89.61","88.73","129.36K","1.43%"
"08/05/2022","87.94","87.61","88.21","86.88","192.06K","-2.21%"
"08/04/2022","89.93","89.35","89.98","88.06","87.35K","3.28%"
"08/03/2022","87.07","86.47","87.31","85.82","65.63K","2.66%"
"08/02/2022","84.81","84.72","85.82","84.32","151.51K","-3.63%"
"08/01/2022","88.00","87.20","88.67","86.78","186.44K","2.16%"
"07/29/2022","86.14","83.42","86.21","82.75","71.31K","0.98%"
"07/28/2022","85.30","84.15","85.30","83.30","132.42K","2.36%"
"07/27/2022","83.33","82.84","83.40","81.07","177.64K","-0.38%"
"07/26/2022","83.65","87.03","87.14","83.36","147.18K","-7.08%"
"07/25/2022","90.02","91.25","91.65","89.48","124.00K","0.14%"
"07/22/2022","89.89","91.42","91.88","89.76","83.05K","0.23%"
"07/21/2022","89.68","87.95","89.70","87.75","95.48K","1.84%"
"07/20/2022","88.06","89.05","89.92","87.59","91.55K","-2.07%"
"07/19/2022","89.92","87.04","90.18","86.91","128.49K","7.62%"
"07/18/2022","83.55","83.68","84.22","83.21","242.76K","3.38%"
"07/15/2022","80.82","80.01","81.31","79.00","210.33K","3.28%"
"07/14/2022","78.25","78.75","79.01","76.70","264.58K","-3.81%"
"07/13/2022","81.35","79.90","81.80","79.31","110.97K","1.18%"
"07/12/2022","80.40","80.41","81.20","80.00","154.40K","-1.71%"
"07/11/2022","81.80","83.05","83.05","81.59","191.03K","-4.37%"
"07/08/2022","85.54","84.82","85.81","84.50","65.27K","-1.45%"
"07/07/2022","86.80","85.69","86.80","85.00","125.98K","3.19%"
"07/06/2022","84.12","84.64","84.71","83.42","181.83K","-2.80%"
"07/05/2022","86.54","85.19","86.67","85.00","151.60K","-1.97%"
"07/01/2022","88.28","87.14","88.44","86.58","132.62K","-0.36%"
"06/30/2022","88.60","87.47","89.05","86.60","283.25K","0.10%"
"06/29/2022","88.51","88.84","90.16","88.09","106.83K","-0.06%"
"06/28/2022","88.56","90.03","90.66","88.53","307.44K","-2.72%"
"06/27/2022","91.04","91.73","91.79","90.44","262.06K","0.46%"
"06/24/2022","90.62","89.44","91.21","89.44","96.92K","2.35%"
"06/23/2022","88.54","87.58","88.54","87.11","118.06K","2.10%"
"06/22/2022","86.72","86.91","88.20","86.46","98.54K","-0.70%"
"06/21/2022","87.33","87.86","88.16","87.04","151.92K","0.23%"
"06/17/2022","87.13","86.69","87.67","85.80","85.30K","2.47%"
"06/16/2022","85.03","84.62","86.15","84.00","134.27K","-2.90%"
"06/15/2022","87.57","86.95","88.03","85.69","151.09K","1.87%"
"06/14/2022","85.96","86.89","87.62","85.04","235.58K","-2.59%"
"06/13/2022","88.25","89.69","90.09","88.18","205.97K","-4.40%"
"06/10/2022","92.31","93.30","93.36","92.17","196.08K","-3.37%"
"06/09/2022","95.53","97.23","97.41","95.48","125.88K","-3.99%"
"06/08/2022","99.50","100.27","100.58","99.47","50.40K","-0.65%"
"06/07/2022","100.15","97.91","100.19","97.91","98.44K","-0.47%"
"06/06/2022","100.62","101.25","101.33","100.03","129.76K","0.32%"
"06/03/2022","100.30","101.33","101.57","100.00","52.10K","-1.54%"
"06/02/2022","101.87","99.82","101.87","99.45","149.71K","4.64%"
"06/01/2022","97.35","99.00","99.28","96.75","85.53K","-1.81%"
"05/31/2022","99.14","99.48","99.77","98.53","134.94K","2.54%"
"05/27/2022","96.68","96.18","97.04","96.16","78.18K","1.86%"
"05/26/2022","94.91","93.56","95.25","93.46","192.73K","3.62%"
"05/25/2022","91.59","89.20","92.51","89.20","143.95K","-0.81%"
"05/24/2022","92.34","92.94","93.10","91.64","101.29K","-1.42%"
"05/23/2022","93.67","92.92","93.94","92.14","90.28K","2.53%"
"05/20/2022","91.36","91.50","91.98","90.12","95.76K","0.07%"
"05/19/2022","91.30","89.96","92.00","89.53","136.88K","0.46%"
"05/18/2022","90.88","93.49","93.55","90.85","86.59K","-6.22%"
"05/17/2022","96.91","98.17","98.30","96.09","130.91K","2.99%"
"05/16/2022","94.10","93.20","94.75","92.72","131.70K","-0.71%"
"05/13/2022","94.77","93.14","95.04","92.92","182.33K","1.94%"
"05/12/2022","92.97","91.42","94.48","90.69","133.59K","-0.51%"
"05/11/2022","93.45","95.51","97.00","92.85","136.48K","1.15%"
"05/10/2022","92.39","92.80","92.94","90.82","130.81K","0.56%"
"05/09/2022","91.88","92.33","93.54","90.25","144.98K","-3.65%"
"05/06/2022","95.36","95.09","96.34","93.60","156.11K","-3.40%"
"05/05/2022","98.72","101.91","101.91","98.09","91.17K","-5.26%"
"05/04/2022","104.20","103.11","104.68","101.56","126.57K","2.61%"
"05/03/2022","101.55","101.00","101.76","100.36","118.70K","-1.01%"
"05/02/2022","102.59","101.63","103.48","100.68","181.69K","2.59%"
"04/29/2022","100.00","102.36","102.64","99.96","72.34K","0.41%"
"04/28/2022","99.59","98.66","102.92","97.34","193.20K","3.38%"
"04/27/2022","96.33","98.00","98.62","96.18","178.16K","-2.70%"
"04/26/2022","99.00","101.91","102.04","99.00","125.91K","-5.32%"
"04/25/2022","104.56","103.93","104.84","102.22","132.59K","-2.28%"
"04/22/2022","107.00","109.54","109.78","107.00","53.63K","-3.39%"
"04/21/2022","110.75","112.91","113.63","110.75","39.30K","-1.91%"
"04/20/2022","112.91","113.25","113.80","112.09","53.57K","1.77%"
"04/19/2022","110.95","107.92","111.07","107.92","198.04K","2.32%"
"04/18/2022","108.43","105.88","110.11","105.76","99.52K","0.36%"
"04/14/2022","108.04","107.69","108.60","107.01","98.60K","0.36%"
"04/13/2022","107.65","106.52","107.75","105.97","98.60K","-0.99%"
"04/12/2022","108.73","109.91","111.02","108.14","104.70K","-1.03%"
"04/11/2022","109.86","110.68","111.82","109.76","128.93K","-2.18%"
"04/08/2022","112.31","111.89","113.45","110.97","74.01K","0.39%"
"04/07/2022","111.87","112.55","112.82","110.51","126.70K","1.24%"
"04/06/2022","110.50","109.93","111.11","109.19","93.02K","-3.27%"
"04/05/2022","114.24","115.44","115.88","113.32","79.83K","-2.43%"
"04/04/2022","117.08","116.04","117.42","115.92","119.69K","0.66%"
"04/01/2022","116.31","118.19","118.19","115.65","66.79K","-0.84%"
"03/31/2022","117.30","119.00","119.99","116.92","169.17K","-2.94%"
"03/30/2022","120.85","120.14","121.28","119.64","83.47K","-0.49%"
"03/29/2022","121.45","120.71","121.45","119.70","166.84K","2.75%"
"03/28/2022","118.20","117.82","118.80","116.19","98.37K","0.81%"
"03/25/2022","117.25","118.63","119.25","116.27","97.13K","1.10%"
"03/24/2022","115.97","115.00","116.00","114.06","60.07K","0.52%"
"03/23/2022","115.37","116.75","117.19","115.37","86.67K","-4.11%"
"03/22/2022","120.32","120.11","121.75","119.16","79.52K","2.43%"
"03/21/2022","117.46","118.60","118.73","116.64","78.51K","-2.47%"
"03/18/2022","120.43","116.32","120.75","115.85","192.50K","1.21%"
"03/17/2022","118.99","116.63","119.71","116.55","179.23K","0.44%"
"03/16/2022","118.47","115.46","119.92","115.36","126.95K","6.07%"
"03/15/2022","111.69","111.53","113.09","109.59","167.00K","-0.55%"
"03/14/2022","112.31","113.57","115.53","111.75","203.70K","1.11%"
"03/11/2022","111.08","115.75","115.75","110.92","653.15K","0.30%"
"03/10/2022","110.75","110.67","111.22","108.32","380.80K","-4.43%"
"03/09/2022","115.88","116.38","117.78","115.05","102.76K","14.71%"
"03/08/2022","101.02","100.53","106.62","98.85","249.26K","6.74%"
"03/07/2022","94.64","99.78","99.94","93.86","1.07M","-7.30%"
"03/04/2022","102.09","104.58","106.99","101.00","206.02K","-7.38%"
"03/03/2022","110.22","113.98","114.66","109.64","114.25K","-3.69%"
"03/02/2022","114.44","113.80","115.93","112.93","102.65K","0.84%"
"03/01/2022","113.49","116.28","116.95","112.02","577.97K","-3.69%"
"02/28/2022","117.84","117.94","120.60","116.23","431.42K","-2.84%"
"02/25/2022","121.28","119.41","121.83","118.05","170.00K","0.48%"
"02/24/2022","120.70","118.22","121.41","116.19","117.11K","-1.22%"
"02/23/2022","122.19","126.35","126.52","121.82","61.98K","-2.89%"
"02/22/2022","125.82","126.14","127.47","124.27","112.48K","-3.10%"
"02/18/2022","129.84","130.97","131.68","129.26","40.85K","-0.39%"
"02/17/2022","130.35","131.74","132.54","129.73","34.28K","-2.95%"
"02/16/2022","134.31","133.69","134.56","132.42","43.04K","-0.02%"
"02/15/2022","134.34","133.56","134.57","133.06","53.07K","3.17%"
"02/14/2022","130.21","131.59","131.69","128.99","66.92K","-1.24%"
"02/11/2022","131.85","135.68","137.08","131.11","47.25K","-4.35%"
"02/10/2022","137.85","137.26","140.45","137.26","69.07K","-1.74%"
"02/09/2022","140.29","140.39","140.80","139.75","72.48K","2.27%"
"02/08/2022","137.18","135.45","137.58","134.69","63.08K","-0.25%"
"02/07/2022","137.52","138.86","139.55","137.05","57.63K","-0.85%"
"02/04/2022","138.70","138.61","140.65","137.44","32.71K","0.53%"
"02/03/2022","137.97","138.22","139.37","137.66","126.20K","-1.65%"
"02/02/2022","140.28","139.55","140.78","138.95","200.90K","1.73%"
"02/01/2022","137.90","138.33","138.64","136.40","66.03K","1.00%"
"01/31/2022","136.53","134.64","136.61","134.28","291.37K","3.06%"
"01/28/2022","132.47","130.71","132.96","130.02","101.70K","-1.82%"
"01/27/2022","134.92","135.70","136.58","133.92","125.83K","-1.12%"
"01/26/2022","136.45","138.86","139.62","135.24","102.16K","0.55%"
"01/25/2022","135.71","135.28","136.24","133.02","80.75K","-2.88%"
"01/24/2022","139.74","137.36","139.74","134.75","119.79K","-1.21%"
"01/21/2022","141.45","142.09","143.29","140.89","99.86K","-1.61%"
"01/20/2022","143.76","145.24","146.06","143.50","162.09K","-0.24%"
"01/19/2022","144.11","145.03","145.88","143.66","71.39K","-0.05%"
"01/18/2022","144.18","146.27","146.89","143.80","137.69K","-0.67%"
"01/14/2022","145.15","144.94","145.94","143.61","71.85K","-0.33%"
"01/13/2022","145.63","148.67","148.67","145.44","145.51K","0.03%"
"01/12/2022","145.58","145.34","146.29","143.97","310.09K","-0.06%"
"01/11/2022","145.67","145.46","146.25","144.66","125.24K","3.02%"
"01/10/2022","141.40","139.26","141.80","137.82","334.78K","0.48%"
"01/07/2022","140.73","141.13","141.27","139.43","66.39K","-1.54%"
"01/06/2022","142.93","142.94","143.85","142.03","65.38K","-1.69%"
"01/05/2022","145.39","148.69","148.94","145.39","51.06K","-0.41%"
"01/04/2022","145.99","146.98","147.03","145.24","59.30K","-0.79%"
"01/03/2022","147.15","146.60","147.58","145.99","105.45K","2.19%"
"12/31/2021","144.00","144.20","144.40","142.61","36.35K","0.55%"
"12/30/2021","143.21","145.08","145.08","143.16","63.30K","-0.83%"
"12/29/2021","144.41","143.97","144.45","143.49","52.97K","0.47%"
"12/28/2021","143.73","143.74","144.63","143.50","67.27K","-0.09%"
"12/27/2021","143.86","143.20","144.00","142.91","100.80K","1.03%"
"12/23/2021","142.39","142.17","143.24","142.10","81.13K","0.62%"
"12/22/2021","141.51","140.69","141.89","140.50","60.11K","1.13%"
"12/21/2021","139.93","138.97","139.94","138.29","107.94K","0.50%"
"12/20/2021","139.23","137.73","139.23","137.67","95.09K","-1.35%"
"12/17/2021","141.14","141.25","142.84","140.65","73.39K","-0.32%"
"12/16/2021","141.60","144.32","144.37","141.05","74.45K","-1.05%"
"12/15/2021","143.10","141.90","143.14","140.51","71.87K","2.21%"
"12/14/2021","140.00","141.04","141.59","139.33","79.55K","-1.74%"
"12/13/2021","142.48","143.80","143.80","141.45","140.14K","-1.55%"
"12/10/2021","144.72","144.33","144.73","143.22","113.86K","-0.69%"
"12/09/2021","145.73","146.87","147.30","145.45","228.31K","-2.32%"
"12/08/2021","149.19","149.33","149.66","148.25","70.16K","0.05%"
"12/07/2021","149.12","148.44","150.14","148.04","99.33K","3.51%"
"12/06/2021","144.06","144.51","145.38","143.49","145.85K","1.65%"
"12/03/2021","141.72","142.44","142.55","139.38","106.99K","-2.38%"
"12/02/2021","145.18","144.54","145.62","144.27","162.54K","0.12%"
"12/01/2021","145.00","148.41","149.59","144.94","68.49K","0.28%"
"11/30/2021","144.60","145.53","146.99","142.60","125.37K","0.38%"
"11/29/2021","144.05","144.55","144.68","142.79","75.53K","0.26%"
"11/26/2021","143.67","144.93","145.21","142.66","62.59K","-4.88%"
"11/24/2021","151.04","150.06","151.37","149.55","33.38K","-1.54%"
"11/23/2021","153.40","154.63","155.07","152.55","61.87K","-1.97%"
"11/22/2021","156.48","157.37","157.89","156.39","72.49K","-1.83%"
"11/19/2021","159.39","159.58","160.62","158.74","33.66K","-1.25%"
"11/18/2021","161.41","160.59","161.41","159.89","37.11K","-0.01%"
"11/17/2021","161.42","161.67","161.88","160.37","28.78K","-0.25%"
"11/16/2021","161.82","162.45","163.08","161.82","43.35K","0.64%"
"11/15/2021","160.79","161.59","161.92","160.38","85.02K","-0.16%"
"11/12/2021","161.05","160.64","161.17","160.03","65.28K","-0.30%"
"11/11/2021","161.54","161.04","161.69","160.13","101.22K","-0.32%"
"11/10/2021","162.06","164.28","166.00","162.06","89.37K","-5.60%"
"11/09/2021","171.68","171.06","171.68","170.11","32.04K","0.79%"
"11/08/2021","170.34","171.72","171.90","169.84","58.42K","-1.15%"
"11/05/2021","172.32","172.45","173.02","171.70","43.12K","1.51%"
"11/04/2021","169.75","170.54","171.01","168.86","82.37K","-0.19%"
"11/03/2021","170.08","167.97","170.40","167.88","30.89K","2.84%"
"11/02/2021","165.38","165.45","166.33","165.10","48.40K","-0.14%"
"11/01/2021","165.61","165.07","165.76","164.23","43.05K","1.16%"
"10/29/2021","163.71","163.41","164.17","162.21","42.65K","-1.18%"
"10/28/2021","165.67","165.00","166.39","164.51","43.52K","2.28%"
