Date,Open,High,Low,Close,Volume,5_day_MA,20_day_MA,Price Change
2024-10-20 20:00:00-04:00,0.16670315309400116,0.20814925801067574,0.3575809463286471,0.3385221349660623,-0.4076559159518641,0.08426046109975818,-0.3771451411332726,0.7330724652038223
2024-10-21 20:00:00-04:00,0.11132167399826949,0.14713500338869523,0.1778932487826573,0.27853650414524705,-0.3255688944713459,0.12315437011583703,-0.33607433422450306,-0.17719854811511504
2024-10-22 20:00:00-04:00,0.13043563581007203,0.04292653041528235,-0.29220861939171366,-0.21489368486470747,0.10006247798450103,0.10341716255543872,-0.3148374858935846,-1.7715099517176676
2024-10-23 20:00:00-04:00,-0.27144766382267527,-0.37584432194256423,-0.22907510403771827,-0.23327637818076477,-0.5705870193802546,0.07284384104031218,-0.30008295573201266,0.08554319931565524
2024-10-24 20:00:00-04:00,-0.29497253989873484,-0.14340906623977936,-0.11640606125212467,-0.15200552352029956,-0.326970965985738,0.0033766105091075195,-0.2825710215730318,-0.3483887022520935
2024-10-27 20:00:00-04:00,0.055940194902537814,0.002831448806551763,0.1730368245246591,0.040529001211033,-0.4129551217822015,-0.056222016241898355,-0.2806360012239732,-1.266628476863346
2024-10-28 20:00:00-04:00,0.03437572516614682,-0.036392000593294185,0.15069727293785912,0.06665177592332264,-0.4341691408579961,-0.09859896188628323,-0.24454787171402984,0.6445452375268101
2024-10-29 20:00:00-04:00,-0.013654230155815779,-0.11919706043740928,-0.11834863095532319,-0.27874935638364257,-0.0651203825706649,-0.11137009619007024,-0.22848720281684334,-5.182174481056899
2024-10-30 20:00:00-04:00,-0.33418066669217605,-0.4717238649199601,-0.5243456989241014,-0.6841361195114267,0.4827109879464325,-0.20154204445620266,-0.22732619060740814,1.4543056471486544
2024-10-31 20:00:00-04:00,-1.1551008214297973,-0.9056030088984862,-1.0197009732400721,-0.97438917187022,0.511422989321537,-0.3660187741261868,-0.24614426350200339,0.42426213743264496
2024-11-03 19:00:00-05:00,-1.152650313505205,-1.1535339483147873,-1.0740929249296685,-1.0614650875778595,-0.13246057204965736,-0.5864175918839653,-0.24459624722275658,0.08936461756908476
2024-11-04 19:00:00-05:00,-1.0737439583334139,-1.0411902413917757,-0.9351991911508778,-0.9221436224456371,-0.6655330767039225,-0.7841766715577572,-0.25581936524729676,-0.13125393078178194
2024-11-05 19:00:00-05:00,-0.9938573999917791,-0.8363566723036997,-0.9303427668928796,-0.9927718651862774,0.1720801343490311,-0.9269811733182841,-0.2888114621987464,0.07659136930679589
2024-11-06 19:00:00-05:00,-0.7963464612698357,-0.6610617502945162,-0.6020484870520989,-0.532237022110325,-0.22134574345841998,-0.8966013538380638,-0.29635804156007517,-0.46388788726354624
2024-11-07 19:00:00-05:00,-0.5468847545465814,-0.5850360520750673,-0.42381771678350705,-0.5825475511858461,-0.34196515717321796,-0.818233029701189,-0.2992121965749367,0.09452654923560067
2024-11-10 19:00:00-05:00,-0.7595888424009866,-0.8717062007751666,-0.9002329364932817,-0.8466778288323498,-0.22552874531649833,-0.775275577952087,-0.3334136812445482,0.4534055239075925
2024-11-11 19:00:00-05:00,-0.803697985043601,-0.882359483328208,-0.7200595965214913,-0.8466778288323498,-0.2764289068401315,-0.7601824192294295,-0.3799509206394082,0.0
2024-11-12 19:00:00-05:00,-0.8566289562147479,-0.7797005787261461,-0.7778510451916879,-0.7605694232992413,-0.017766821650350678,-0.7137419308520224,-0.4121690094512346,-0.10170150038280823
2024-11-13 19:00:00-05:00,-0.7576284360613107,-0.5646979672010726,-0.5602832384332986,-0.46064126919515386,-0.13311062223658263,-0.6994227802689882,-0.4311805843807356,-0.3943468471333518
2024-11-14 19:00:00-05:00,-0.622360398623948,-0.7535516124595846,-0.6311870326000957,-0.7721795453935933,-0.03811421270376509,-0.7373491791105377,-0.4795560931072015,0.6763142971162104
2024-11-17 19:00:00-05:00,-0.7350837631550873,-0.4804401870088139,-0.5437713959561017,-0.47999147268573833,-0.14064511780453978,-0.6640119078812152,-0.5204817734897914,-0.37839395572039103
2024-11-18 19:00:00-05:00,-0.5655086147734639,-0.43976401726082814,-0.39904995306770796,-0.45483620814797593,-0.4090080152737799,-0.5856435837443406,-0.5571504091044526,-0.052407732156175446
2024-11-19 19:00:00-05:00,-0.4596466724311812,-0.46203906259901056,-0.47383888664090584,-0.38517547558186654,-0.44201271665318537,-0.5105647942008656,-0.5656644986403105,-0.15315564442364282
2024-11-20 19:00:00-05:00,-0.37927001250463027,-0.440248257376876,-0.49129287542415484,-0.43161596395927154,-0.22227564425682578,-0.504759733153689,-0.5755814779292359,0.12056969179371957
2024-11-21 19:00:00-05:00,-0.4596466724311812,-0.3855388090658334,-0.26307007384371695,-0.30100209039781606,-0.3470501602723055,-0.4105242421545337,-0.5830313062731117,-0.30261594673958947
2024-11-24 19:00:00-05:00,-0.12637759468695137,-0.14098786565954385,-0.099894218774924,-0.010749038039019068,1.2992004338833874,-0.3166757552251898,-0.5855952082356144,-0.9642891581755704
2024-11-25 19:00:00-05:00,0.05692039807237394,0.08418378830252703,0.24879704294945434,0.20113569018290167,-0.09947129301355734,-0.18548137555901428,-0.5788710125226354,-19.711971197122757
2024-11-26 19:00:00-05:00,0.1681734578487572,0.09580555108766423,0.2954284286747705,0.1885580579140186,-0.49493406018735686,-0.07073466885983729,-0.5555056418077523,-0.06253307037376443
2024-11-28 19:00:00-05:00,0.20199046720809788,0.30112336029179193,0.31095927345185237,0.42076049980105473,-0.6538146609042608,0.09974062389222797,-0.5002608108421283,1.231463902714352
2024-12-01 19:00:00-05:00,0.443120446987747,0.5897304694560751,0.6207991411122339,0.6394177992446806,-0.03135602786227967,0.2878246018207273,-0.4195704622863833,0.5196716411046476
2024-12-02 19:00:00-05:00,0.6920920521260814,0.7805210751787748,0.7898027052906261,0.9354759126506518,-0.3251116394097675,0.4770695919586615,-0.31972341227495765,0.4630119989710846
2024-12-03 19:00:00-05:00,0.9920342220958868,0.9112659065115934,1.018054645416613,0.9703062789337047,-0.15021156252209875,0.630903709708822,-0.22510091720599057,0.03723277725490748
2024-12-04 19:00:00-05:00,1.101816977117514,0.9529105564916749,1.1035277123574048,0.9732088094572936,-0.28796941150079836,0.787833860017477,-0.12680188347381205,0.002991354984096972
2024-12-05 19:00:00-05:00,0.9954649331903114,0.9616268785805288,1.0986712880994065,0.9538586059667091,-0.38814367487309737,0.894453481250608,-0.05249710206996033,-0.01988288977919861
2024-12-08 19:00:00-05:00,0.8900930924329449,1.2144002191573047,1.06661888799661,1.332155084207669,-0.14181012225120063,1.0330009382432057,0.04323802969971542,0.39659596912434103
2024-12-09 19:00:00-05:00,1.3860758963699413,1.3083428016705128,1.4153101497209886,1.4308411220096606,-0.3867443584795831,1.1320739801150073,0.15711397724181592,0.07407999186572756
2024-12-10 19:00:00-05:00,1.4909576355423917,1.5591791817830973,1.5046780689166985,1.3069998196699104,-0.12418425226828715,1.1994126882622484,0.264797859666929,-0.0865514000365123
2024-12-11 19:00:00-05:00,1.3860758963699413,1.3596722539715438,1.448333834675386,1.449223815325718,-0.5177637834837844,1.2946156894359333,0.3752875215981769,0.1088171501750681
2024-12-12 19:00:00-05:00,1.4767446895797698,1.4129580363414054,1.502725786364986,1.4656714882927173,-0.5058009219593271,1.3969782659011352,0.47160315947257053,0.011349298012538256
2024-12-15 19:00:00-05:00,1.4938982450519,1.615351035244603,1.6396769504405746,1.7472169490807474,0.08130783181106961,1.4799906388757509,0.5975729841962875,0.19209315527860027
2024-12-16 19:00:00-05:00,1.6987607075476163,1.852628692107859,1.8465606238313625,1.9832894316658995,0.07059158331376268,1.5904803008069985,0.7207370294138694,0.13511343437307866
2024-12-17 19:00:00-05:00,1.9026429668734965,1.8962103025521317,1.6484185141049774,1.4579314068964813,0.24216090906827809,1.6206666182523126,0.8163754101660923,-0.26489226251164677
2024-12-18 19:00:00-05:00,1.4458682897299375,1.6753968096344878,1.5857609283282612,1.6262781772645822,0.3722584452922588,1.6560774906400855,0.9169480928084148,0.11546960959326813
2024-12-19 19:00:00-05:00,1.4987992609010807,1.9659408792629662,1.4493051195269873,2.0810079592933604,3.1151238805878565,1.7791447848402142,1.0425792889710463,0.27961377603531434
2024-12-22 19:00:00-05:00,2.1584759942006837,2.028892094349134,2.2030221643685426,2.156473752906648,-0.26184655872182727,1.860996145605394,1.1654530811362696,0.03626405813407518
2024-12-23 19:00:00-05:00,2.2290506224288738,2.2768230337654356,2.381738577062931,2.4399542340437357,-0.8199665639751338,1.9523291060809616,1.2879882447404074,0.13145556756950683
2024-12-25 19:00:00-05:00,2.493705478284586,2.4598657976313807,2.609019232337321,2.519290068355139,-0.692398830410213,2.164600838372693,1.4038959636490191,0.032515296067631594
2024-12-26 19:00:00-05:00,2.458418164170489,2.3242785651380875,2.1651420551561467,2.187434078491588,-0.2144538244161557,2.276832018618094,1.5038397646778976,-0.1317259945696615
2024-12-29 19:00:00-05:00,1.9095043890623495,1.8206688444487271,1.940775254436557,1.8594481293261456,-0.4297262709318167,2.2325200526246514,1.5757741461541521,-0.14994095245677763
2024-12-30 19:00:00-05:00,1.9300886556289043,1.7993622793426367,1.8125656540253676,1.6872313182599283,-0.30548691339584433,2.138671565695307,1.6281648221049145,-0.09261716331319647
2025-01-01 19:00:00-05:00,1.586037343016481,1.394537542326959,1.0734275948063243,1.05157713359417,0.209436089968409,1.860996145605394,1.6339698831520906,-0.37674394600576755
2025-01-02 19:00:00-05:00,1.0400641774178494,0.9180452681362559,1.0802168759190074,1.004169135042234,-0.2813116460651075,1.5579719589428132,1.635663025957517,-0.04508275906485426
2025-01-05 19:00:00-05:00,1.1331834785522663,1.2231165412461584,1.2074551914785994,1.1628408036650408,-0.12925883657692816,1.3530533039775037,1.645144625667904,0.15801289153956466
2025-01-06 19:00:00-05:00,1.0028164569640805,1.050727059933262,1.0277674939326094,0.8929054649713629,-0.261935672631605,1.1597447711065472,1.6420969686181368,-0.23213438833836575
2025-01-07 19:00:00-05:00,0.8989149209614663,0.8727494476811762,0.9015004632246186,0.9403134635232951,-0.36412912292690996,1.0103612001592206,1.622504887583918,0.0530940848855177
2025-01-09 19:00:00-05:00,0.7116961155228002,0.5287162148340984,0.21674464284665795,0.374320011423646,0.39849834320646055,0.8749097757251156,1.5696788320546173,-0.6019199703670173
2025-01-12 19:00:00-05:00,0.07652446146909268,-0.002979432586018695,-0.10183678847812631,0.13728001866396655,0.01594407737939018,0.7015319524494623,1.5111928420043204,-0.6332549303419515
2025-01-13 19:00:00-05:00,0.19610924818908113,0.1374502010677494,0.1654608026821792,0.028918879116680823,-0.3069254031747158,0.47474756753979025,1.4401775951938685,-0.7893438579181117
2025-01-14 19:00:00-05:00,0.18483691173596759,0.41249858698270775,0.3556383766254486,0.47300604922563766,-0.2943634770336042,0.39076768439064524,1.3905443232405146,15.356306457009289
2025-01-15 19:00:00-05:00,0.45096207234643226,0.3204929649336873,-0.26598392839851664,-0.45677122849703766,0.7167051775252694,0.11135074598657868,1.2803449143616252,-1.9656773507332979
2025-01-16 19:00:00-05:00,-0.062174287062694594,-0.23347772782460846,-0.2222761100765178,-0.29035947847799476,0.6131268514700174,-0.021585151993749475,1.1666624688544305,-0.3643218741395008
2025-01-20 19:00:00-05:00,-0.8576091593845804,-0.9956716704833153,-1.1061453250324687,-1.0005119465825134,1.5499353396099573,-0.24914354504304548,1.0437403011804807,2.4457698843757165
2025-01-21 19:00:00-05:00,-1.270274693885525,-1.0247260774461602,-1.0663226461168707,-0.8853782358135225,0.47499709284084524,-0.43200296802908617,0.9181574805265754,-0.11507479861910441
2025-01-22 19:00:00-05:00,-0.7850741248167183,-0.7428983299065394,-0.8225301483652842,-0.9018259087805217,0.35175325231545335,-0.706969359630318,0.7690157871228814,0.018577001671931104
2025-01-23 19:00:00-05:00,-0.7811533121373776,-0.878485562399829,-0.9089745001576808,-0.9869668041390994,0.17641188106646502,-0.8130084747587304,0.6118437592705941,0.09440945811116475
