"Date","Price","Open","High","Low","Vol.","Change %"
"24/05/2023","586.21","596.17","596.56","582.60","19.42M","-2.85%"
"23/05/2023","603.40","600.08","604.18","598.22","13.00M","0.10%"
"22/05/2023","602.81","599.30","605.94","599.30","59.42M","1.05%"
"19/05/2023","596.56","600.27","602.32","596.46","15.07M","-0.34%"
"18/05/2023","598.61","593.34","602.02","592.27","15.24M","1.64%"
"17/05/2023","588.94","589.82","592.07","587.28","13.05M","-0.45%"
"16/05/2023","591.58","594.12","597.15","591.09","95.21M","-0.87%"
"15/05/2023","596.76","591.39","596.86","589.63","12.46M","1.88%"
"12/05/2023","585.72","581.52","588.94","581.52","18.44M","1.03%"
"11/05/2023","579.76","580.64","586.01","573.41","24.11M","-1.25%"
"10/05/2023","587.09","589.33","592.46","585.23","12.39M","0.30%"
"09/05/2023","585.33","586.11","588.85","582.20","26.73M","-0.08%"
"05/05/2023","585.82","574.29","586.50","572.83","18.34M","2.71%"
"04/05/2023","570.39","582.30","582.89","569.80","34.75M","-1.55%"
"03/05/2023","579.37","584.84","587.77","577.91","17.98M","-0.12%"
"02/05/2023","580.06","578.69","596.46","577.27","138.70M","3.50%"
"28/04/2023","560.42","564.92","565.11","551.93","24.18M","-0.28%"
"27/04/2023","561.99","560.62","565.80","547.53","17.87M","0.65%"
"26/04/2023","558.37","554.76","562.28","550.66","18.41M","0.95%"
"25/04/2023","553.10","554.56","556.13","549.58","18.24M","-1.22%"
"24/04/2023","559.94","556.62","564.18","555.05","26.85M","-0.07%"
"21/04/2023","560.33","564.43","565.80","554.86","15.48M","-0.24%"
"20/04/2023","561.69","564.33","568.04","557.89","16.25M","0.30%"
"19/04/2023","560.03","560.72","561.79","556.71","12.43M","-0.21%"
"18/04/2023","561.21","563.35","568.14","560.33","19.50M","-0.60%"
"17/04/2023","564.62","574.39","575.37","560.33","15.62M","-1.06%"
"14/04/2023","570.68","554.66","573.71","550.17","43.63M","3.00%"
"13/04/2023","554.08","546.85","554.08","546.85","29.52M","1.02%"
"12/04/2023","548.51","547.14","554.47","545.77","16.79M","-0.14%"
"11/04/2023","549.29","550.17","551.24","545.29","25.55M","-0.09%"
"06/04/2023","549.78","539.62","550.07","538.06","11.89M","1.57%"
"05/04/2023","541.28","541.97","544.31","537.57","11.77M","0.54%"
"04/04/2023","538.35","548.90","550.17","538.35","14.63M","-0.93%"
"03/04/2023","543.43","541.48","551.34","540.70","30.19M","1.22%"
"31/03/2023","536.89","536.50","543.14","534.25","117.81M","-1.01%"
"30/03/2023","542.36","541.09","545.19","538.25","9.95M","0.23%"
"29/03/2023","541.09","531.12","541.92","530.84","18.79M","2.38%"
"28/03/2023","528.49","533.27","536.69","523.80","14.14M","0.00%"
"27/03/2023","528.49","529.37","532.00","520.87","17.23M","1.33%"
"24/03/2023","521.55","532.69","532.69","509.73","26.80M","-2.59%"
"23/03/2023","535.42","543.53","545.09","532.30","113.56M","-2.91%"
"22/03/2023","551.44","543.04","560.42","540.70","44.77M","1.91%"
"21/03/2023","541.09","528.39","546.07","526.44","35.05M","2.27%"
"20/03/2023","529.07","514.52","531.91","500.36","62.38M","-0.07%"
"17/03/2023","529.46","549.58","552.71","524.48","71.19M","-2.87%"
"16/03/2023","545.09","552.03","558.57","536.50","29.24M","1.77%"
"15/03/2023","535.62","565.99","568.17","530.05","40.56M","-4.96%"
"14/03/2023","563.55","549.39","566.28","543.33","29.90M","1.57%"
"13/03/2023","554.86","581.33","581.62","549.97","39.20M","-4.13%"
"10/03/2023","578.79","586.50","587.48","568.43","30.25M","-4.59%"
"09/03/2023","606.62","615.22","615.31","606.62","19.44M","-1.52%"
"08/03/2023","616.00","607.99","620.20","607.40","45.96M","1.03%"
"07/03/2023","609.75","604.28","611.51","603.11","63.94M","1.05%"
"06/03/2023","603.40","602.13","604.18","597.64","29.71M","-0.08%"
"03/03/2023","603.89","602.62","606.72","599.30","16.47M","-0.11%"
"02/03/2023","604.57","606.92","611.90","597.15","17.47M","-3.33%"
"01/03/2023","625.37","621.17","626.35","618.34","41.27M","0.74%"
"28/02/2023","620.78","613.65","624.89","613.17","28.24M","0.60%"
"27/02/2023","617.07","615.71","621.08","614.14","52.96M","-0.61%"
"24/02/2023","620.88","615.61","622.25","615.61","15.30M","0.89%"
"23/02/2023","615.41","615.31","617.27","608.09","16.38M","-0.94%"
"22/02/2023","621.27","624.59","627.03","616.93","29.63M","-1.76%"
"21/02/2023","632.41","595.29","638.56","593.73","63.11M","4.32%"
"20/02/2023","606.23","607.60","611.80","605.35","26.97M","-0.06%"
"17/02/2023","606.62","605.06","609.16","599.69","45.91M","0.44%"
"16/02/2023","603.99","600.47","606.52","598.52","18.47M","1.00%"
"15/02/2023","598.03","589.92","599.69","587.87","26.50M","0.51%"
"14/02/2023","595.00","596.95","597.54","591.19","18.49M","-0.73%"
"13/02/2023","599.39","596.37","600.86","596.07","15.17M","0.51%"
"10/02/2023","596.37","597.25","599.30","594.02","39.27M","-0.84%"
"09/02/2023","601.45","596.76","606.04","595.78","47.34M","0.56%"
"08/02/2023","598.12","594.71","598.61","590.12","31.60M","1.22%"
"07/02/2023","590.90","588.55","592.17","586.89","21.17M","1.51%"
"06/02/2023","582.11","584.16","585.04","577.81","10.96M","-0.12%"
"03/02/2023","582.79","571.17","585.13","570.58","19.82M","0.96%"
"02/02/2023","577.22","581.03","582.16","574.10","26.62M","-1.71%"
"01/02/2023","587.28","578.20","587.28","576.93","22.57M","0.82%"
"31/01/2023","582.50","584.06","585.92","578.01","25.93M","-0.93%"
"30/01/2023","587.97","583.96","588.55","578.30","49.67M","0.25%"
"27/01/2023","586.50","586.99","589.53","582.60","20.03M","-0.56%"
"26/01/2023","589.82","584.16","589.82","582.60","33.62M","0.90%"
"25/01/2023","584.55","582.40","585.53","580.35","26.25M","0.62%"
"24/01/2023","580.94","580.35","583.57","575.63","12.19M","0.46%"
"23/01/2023","578.30","579.18","581.62","578.30","11.83M","-0.08%"
"20/01/2023","578.79","575.27","579.28","573.41","18.19M","1.21%"
"19/01/2023","571.85","573.32","574.88","565.21","33.46M","-0.88%"
"18/01/2023","576.93","575.47","579.47","573.22","36.17M","-0.08%"
"17/01/2023","577.42","581.23","582.79","575.37","43.30M","-0.82%"
"16/01/2023","582.20","579.57","584.06","578.27","14.32M","0.83%"
"13/01/2023","577.42","571.36","580.74","570.58","49.76M","1.62%"
"12/01/2023","568.24","558.96","572.00","557.89","23.03M","2.14%"
"11/01/2023","556.32","553.29","559.64","552.03","49.13M","0.97%"
"10/01/2023","550.95","548.80","553.20","546.70","12.61M","0.16%"
"09/01/2023","550.07","551.34","553.59","548.51","20.82M","-0.95%"
"06/01/2023","555.35","552.81","556.57","546.56","29.11M","0.59%"
"05/01/2023","552.12","535.23","555.15","532.69","32.72M","4.01%"
"04/01/2023","530.83","522.63","532.10","520.09","18.46M","2.57%"
"03/01/2023","517.55","506.02","519.31","503.68","26.85M","2.75%"
"30/12/2022","503.68","504.85","507.10","503.58","8.15M","-0.60%"
"29/12/2022","506.71","504.85","508.03","502.41","7.09M","0.15%"
"28/12/2022","505.93","503.29","508.56","498.80","11.56M","1.51%"
"23/12/2022","498.40","499.48","501.33","497.04","4.02M","-0.39%"
"22/12/2022","500.36","500.75","504.07","498.70","9.80M","0.20%"
"21/12/2022","499.38","490.10","499.97","489.71","13.39M","1.69%"
"20/12/2022","491.08","483.95","492.15","483.17","33.32M","1.42%"
"19/12/2022","484.19","482.34","485.27","480.68","9.36M","0.71%"
"16/12/2022","480.78","481.51","484.73","469.79","48.74M","-0.08%"
"15/12/2022","481.17","481.02","482.29","476.28","16.24M","-1.01%"
"14/12/2022","486.10","488.35","491.08","485.07","42.74M","-0.48%"
"13/12/2022","488.44","486.59","496.16","486.10","20.39M","0.75%"
"12/12/2022","484.78","487.95","488.30","481.61","13.96M","0.03%"
"09/12/2022","484.63","484.34","486.73","482.09","13.56M","0.18%"
"08/12/2022","483.75","483.07","487.37","482.00","13.32M","0.29%"
"07/12/2022","482.34","483.95","486.68","480.38","27.99M","-0.96%"
"06/12/2022","487.03","485.12","491.28","484.44","18.40M","-0.27%"
"05/12/2022","488.35","485.41","491.08","482.88","15.38M","0.30%"
"02/12/2022","486.88","481.46","487.51","476.92","19.09M","0.12%"
"01/12/2022","486.29","489.32","494.89","485.76","17.90M","-2.32%"
"30/11/2022","497.82","495.47","499.97","492.74","39.13M","-0.12%"
"29/11/2022","498.40","479.21","503.39","478.87","27.96M","4.44%"
"28/11/2022","477.21","470.18","478.97","469.98","42.16M","-0.68%"
"25/11/2022","480.48","476.43","480.48","476.43","21.80M","0.50%"
"24/11/2022","478.09","478.14","481.49","476.16","7.95M","0.06%"
"23/11/2022","477.80","475.60","479.99","473.40","13.75M","0.48%"
"22/11/2022","475.50","472.96","478.09","472.28","12.15M","0.69%"
"21/11/2022","472.23","468.37","474.67","466.96","29.83M","0.96%"
"18/11/2022","467.74","463.68","473.16","463.05","25.92M","-0.48%"
"17/11/2022","469.98","465.78","470.18","460.31","13.71M","1.20%"
"16/11/2022","464.42","466.96","468.71","462.90","15.79M","-0.94%"
"15/11/2022","468.81","471.25","472.62","464.86","18.78M","-0.06%"
"14/11/2022","469.10","461.73","471.74","460.31","16.06M","2.15%"
"11/11/2022","459.24","461.24","465.49","458.70","21.75M","-0.83%"
"10/11/2022","463.10","464.42","467.88","458.02","18.06M","-0.53%"
"09/11/2022","465.59","466.03","467.20","461.83","9.69M","-0.41%"
"08/11/2022","467.49","467.30","470.91","464.75","11.17M","-0.16%"
"07/11/2022","468.23","471.07","479.95","465.00","23.31M","-2.16%"
"04/11/2022","478.58","460.66","483.88","457.63","42.03M","5.80%"
"03/11/2022","452.35","443.81","452.35","442.39","16.53M","1.39%"
"02/11/2022","446.15","449.28","450.21","439.80","14.35M","-0.38%"
"01/11/2022","447.86","443.03","448.89","442.29","31.82M","2.52%"
"31/10/2022","436.87","432.97","442.44","432.14","27.45M","1.15%"
"28/10/2022","431.89","435.07","435.65","429.40","17.72M","-1.77%"
"27/10/2022","439.66","435.75","441.61","432.19","18.20M","1.40%"
"26/10/2022","433.60","438.88","439.27","424.57","50.08M","0.29%"
"25/10/2022","432.33","449.57","449.65","426.03","39.14M","-6.83%"
"24/10/2022","464.03","460.02","466.47","457.34","23.21M","-0.57%"
"21/10/2022","466.71","463.68","467.15","456.99","18.47M","1.05%"
"20/10/2022","461.88","462.22","466.56","459.83","22.44M","-0.23%"
"19/10/2022","462.95","458.07","466.61","455.77","21.20M","1.77%"
"18/10/2022","454.89","461.14","465.34","453.82","18.04M","-1.17%"
"17/10/2022","460.27","453.18","464.12","451.67","31.81M","2.71%"
"14/10/2022","448.11","452.52","454.31","445.61","35.88M","-0.10%"
"13/10/2022","448.54","437.70","451.04","432.04","28.82M","2.27%"
"12/10/2022","438.58","442.44","443.32","433.29","24.76M","-1.20%"
"11/10/2022","443.91","450.45","451.38","442.29","21.25M","-1.78%"
"10/10/2022","451.96","452.26","456.80","450.89","23.43M","-0.91%"
"07/10/2022","456.11","459.04","462.32","453.09","17.39M","-0.91%"
"06/10/2022","460.31","462.95","467.30","457.48","39.58M","-0.23%"
"05/10/2022","461.39","465.88","467.39","454.31","37.51M","-1.98%"
"04/10/2022","470.72","451.47","473.02","450.64","48.86M","4.46%"
"03/10/2022","450.64","451.62","452.35","442.93","19.66M","-1.26%"
"30/09/2022","456.41","457.58","472.36","454.16","32.64M","0.07%"
"29/09/2022","456.11","465.49","468.32","451.18","26.94M","-3.40%"
"28/09/2022","472.18","472.72","473.84","458.60","36.58M","-2.47%"
"27/09/2022","484.15","490.30","492.35","483.80","39.98M","-1.18%"
"26/09/2022","489.91","489.61","494.28","480.53","33.02M","-1.65%"
"23/09/2022","498.11","507.20","509.83","493.72","28.79M","-0.97%"
"22/09/2022","503.00","507.59","511.49","500.98","20.04M","-1.88%"
"21/09/2022","512.66","524.48","524.48","506.80","56.20M","-1.72%"
"20/09/2022","521.65","525.07","528.39","517.84","25.53M","0.85%"
"16/09/2022","517.26","518.52","524.48","515.01","46.05M","-0.02%"
"15/09/2022","517.35","511.59","519.21","509.64","20.44M","2.08%"
"14/09/2022","506.80","515.79","517.26","505.14","19.36M","-2.02%"
"13/09/2022","517.26","522.82","522.92","515.11","15.73M","-1.19%"
"12/09/2022","523.51","516.18","526.53","513.74","25.58M","2.10%"
"09/09/2022","512.76","513.93","517.84","512.08","17.30M","-0.10%"
"08/09/2022","513.25","513.45","516.96","508.56","15.42M","0.48%"
"07/09/2022","510.81","517.65","518.92","506.71","26.95M","-2.00%"
"06/09/2022","521.26","522.82","526.53","516.18","12.11M","-0.58%"
"05/09/2022","524.29","518.23","524.29","515.50","11.35M","0.36%"
"02/09/2022","522.43","515.30","522.82","512.47","19.50M","2.71%"
"01/09/2022","508.66","515.59","518.52","506.32","18.07M","-1.51%"
"31/08/2022","516.47","521.55","521.57","513.84","38.23M","-0.13%"
"30/08/2022","517.16","513.93","525.67","511.69","17.01M","1.24%"
"26/08/2022","510.81","516.38","519.21","510.13","17.45M","0.10%"
"25/08/2022","510.32","514.13","516.57","507.88","9.98M","0.25%"
"24/08/2022","509.05","517.26","518.62","506.12","17.71M","-1.90%"
"23/08/2022","518.92","521.16","521.65","515.89","13.99M","-1.28%"
"22/08/2022","525.65","522.63","526.92","520.19","22.22M","0.26%"
"19/08/2022","524.29","526.44","528.10","522.33","31.30M","-0.72%"
"18/08/2022","528.10","523.51","530.44","519.40","33.49M","-0.81%"
"17/08/2022","532.39","537.67","539.43","529.07","10.77M","-0.85%"
"16/08/2022","536.98","534.05","540.30","534.05","12.53M","0.51%"
"15/08/2022","534.25","539.43","540.11","531.32","7.24M","-0.64%"
"12/08/2022","537.67","537.77","541.77","535.62","8.94M","0.29%"
"11/08/2022","536.11","536.01","537.86","532.88","7.80M","0.72%"
"10/08/2022","532.30","536.69","542.26","530.73","16.19M","-1.54%"
"09/08/2022","540.60","532.30","543.43","531.71","13.94M","1.47%"
"08/08/2022","532.78","531.61","537.08","528.78","13.85M","0.66%"
"05/08/2022","529.27","527.41","532.20","518.72","12.26M","0.20%"
"04/08/2022","528.19","525.46","532.30","525.36","16.17M","-0.48%"
"03/08/2022","530.73","519.99","532.00","517.94","18.47M","1.68%"
"02/08/2022","521.94","520.67","528.68","518.43","16.49M","-1.98%"
"01/08/2022","532.49","523.70","544.80","523.70","26.51M","6.13%"
"29/07/2022","501.73","501.92","507.68","497.53","30.60M","0.06%"
"28/07/2022","501.43","508.86","510.91","500.26","17.30M","-2.06%"
"27/07/2022","511.98","513.74","517.16","508.58","30.81M","-0.06%"
