Price,Open,High,Low,Vol.,Change %
255.31,265.55,265.58,255.05,18390000.0,-0.0339
264.28,260.67,265.45,255.61,26820000.0,0.0258
257.64,256.47,266.49,253.5,31630000.0,0.0087
255.41,260.29,260.99,255.1,15510000.0,-0.0139
259.0,265.78,266.71,258.65,15190000.0,-0.0223
264.91,260.82,266.65,257.9,22160000.0,0.028300000000000002
257.62,256.47,265.55,256.47,26620000.0,0.0115
254.69,262.3,266.94,254.04,19050000.0,-0.0364
264.31,262.32,266.38,258.39,15740000.0,-0.0058
265.86,259.5,267.46,254.96,21920000.0,0.0212
260.33,257.95,263.07,257.53,17430000.0,-0.004699999999999999
261.56,269.86,270.27,260.15,25620000.0,-0.0291
269.39,269.56,271.95,266.03,15250000.0,-0.015300000000000001
273.57,271.24,273.97,269.58,12760000.0,-0.0015
273.97,270.8,276.6,270.05,15420000.0,0.0128
270.5,270.52,271.18,268.34,9100000.0,0.0004
270.39,271.89,273.58,268.49,12830000.0,-0.0054
271.87,272.45,273.8,267.72,14690000.0,0.009000000000000001
269.45,266.44,273.39,265.75,14610000.0,0.0108
266.58,268.75,269.86,265.0,13760000.0,-0.005699999999999999
268.1,266.8,269.17,265.67,12450000.0,0.006
266.49,267.01,268.16,264.0,16059999.999999998,-0.0006
266.65,265.62,269.2,263.84,14220000.0,-0.0016
267.08,264.0,268.85,263.27,17320000.0,0.0194
262.01,259.52,264.17,254.91,22910000.0,0.014199999999999999
258.33,265.3,266.56,254.85,30390000.0,-0.0252
265.0,277.18,286.79,264.7,37760000.0,-0.0262
272.14,282.53,283.45,268.12,35350000.0,-0.0351
282.05,278.14,285.39,277.81,19370000.0,0.014499999999999999
278.01,278.14,280.1,271.51,19090000.0,0.0128
274.5,272.01,278.47,272.0,21950000.0,0.006
272.87,269.26,273.6,267.49,20840000.0,0.0202
267.48,268.93,270.32,263.6,25200000.0,0.024399999999999998
261.1,256.9,262.2,252.72,28030000.0,0.0387
251.36,247.9,253.86,247.16,24940000.0,0.0233
245.64,253.4,255.03,244.61,29740000.0,-0.023799999999999998
251.64,251.55,253.95,249.2,19530000.0,0.0022
251.09,256.63,259.72,250.3,26450000.0,-0.022400000000000003
256.84,260.48,263.47,255.9,30410000.0,-0.0401
267.57,268.31,268.95,263.18,18530000.0,-0.0044
268.74,265.9,271.61,264.78,15790000.0,0.0206
263.31,262.0,267.75,260.01,24350000.0,-0.028300000000000002
270.97,268.29,272.4,268.21,9870000.0,0.0075
268.94,274.78,275.0,265.2,15110000.0,-0.0154
273.16,272.0,277.09,269.81,12900000.0,0.004699999999999999
271.87,277.95,278.08,271.71,11800000.0,-0.0177
276.78,276.95,280.51,276.28,16379999.999999998,-0.0008
277.0,268.74,277.3,265.66,23300000.0,0.0359
267.4,268.88,270.4,266.2,6700000.0,-0.0026
268.11,266.89,272.17,266.23,14330000.0,0.0038
267.09,271.5,271.5,264.63,17340000.0,-0.0209
272.79,272.98,274.67,267.79,16550000.0,-0.0131
276.4,275.77,278.0,271.14,26690000.0,0.006999999999999999
274.48,277.07,280.44,273.61,16379999.999999998,-0.0043
275.67,274.76,277.86,272.51,15880000.0,0.0004
275.55,274.83,276.08,267.47,23980000.0,0.005
274.19,273.37,277.22,271.56,16379999.999999998,0.0023
273.55,274.53,276.48,270.25,14390000.0,-0.0129
277.12,275.54,278.73,271.86,20070000.0,-0.0029
277.92,283.66,287.63,271.75,25190000.0,-0.019299999999999998
283.4,286.01,286.43,281.55,10750000.0,-0.0076
285.58,279.19,288.49,278.2,13010000.0,0.021
279.7,280.3,283.46,279.3,10880000.0,-0.0076
281.85,286.25,286.65,281.07,12920000.0,-0.0197
287.52,285.36,291.78,280.82,17360000.0,0.0034000000000000002
286.55,279.16,289.3,278.96,20780000.0,0.0346
276.97,276.03,277.7,271.01,16690000.000000002,-0.003
277.81,277.39,279.13,274.82,7810000.0,0.008100000000000001
275.59,278.14,280.18,272.65,12470000.0,-0.0048
276.92,268.49,277.82,267.87,16930000.0,0.0316
268.43,270.89,270.95,264.53,20990000.0,-0.004699999999999999
269.7,272.56,273.0,269.41,18120000.0,-0.011899999999999999
272.94,271.02,273.47,269.19,12960000.0,0.0036
271.97,274.52,277.39,271.84,12150000.0,-0.011000000000000001
275.0,277.68,277.68,273.29,15040000.0,-0.014199999999999999
278.96,275.05,279.41,274.63,12970000.0,0.0073
276.95,277.72,277.76,273.1,10400000.0,0.0068000000000000005
275.08,277.18,279.75,274.43,12910000.0,-0.0051
276.48,273.47,278.4,272.48,14960000.0,0.0149
272.43,273.1,274.0,264.0,29070000.0,-0.0227
278.77,289.87,292.58,278.53,25120000.0,-0.0499
293.41,293.95,294.6,288.06,13890000.0,-0.0043
294.68,291.9,297.38,288.95,23820000.0,0.0254
287.38,281.0,288.94,278.62,35360000.0,0.0832
265.3,263.16,270.05,260.88,17960000.0,0.0151
261.36,264.6,270.47,257.34,27170000.0,-0.0067
263.11,274.5,276.7,259.1,47300000.0,-0.06309999999999999
280.83,276.55,283.6,273.78,32369999.999999996,0.0492
267.67,278.79,278.79,267.26,23120000.0,-0.055099999999999996
283.29,278.76,284.51,276.31,16290000.0,0.0223
277.11,283.16,285.23,274.26,21320000.0,-0.027000000000000003
284.79,278.8,285.24,276.82,17540000.0,0.024
278.12,279.87,282.45,275.04,16719999.999999998,-0.0022
278.73,279.56,283.05,276.37,29000000.0,0.0417
267.56,263.06,269.7,262.88,18760000.0,0.0236
261.4,265.53,268.55,259.88,13590000.0,-0.017
265.93,267.38,271.37,265.3,16620000.000000002,-0.003
266.72,267.6,269.04,263.67,15420000.0,-0.018799999999999997
271.82,277.62,278.75,271.5,15600000.0,-0.015600000000000001
276.14,277.58,279.1,273.39,18060000.0,0.0014000000000000002
275.75,270.2,280.18,267.87,31020000.0,0.042699999999999995
264.45,264.52,264.75,262.17,14110000.0,0.0026
263.76,259.75,264.62,259.15,16309999.999999998,0.0219
258.12,259.21,260.18,254.82,23130000.0,-0.0021
258.66,261.78,265.69,258.24,18700000.0,-0.0226
264.65,262.2,264.87,260.84,12820000.0,0.0181
259.94,261.21,265.15,259.18,16370000.000000002,-0.025099999999999997
266.63,265.35,268.33,264.8,20010000.0,0.0181
261.9,261.98,266.08,260.1,20140000.0,0.0004
261.79,257.81,263.33,256.9,20220000.0,0.0194
256.82,259.4,259.6,254.82,18830000.0,0.0078000000000000005
254.82,249.4,255.75,246.61,18350000.0,0.0212
249.53,246.5,252.24,245.62,20010000.0,0.002
249.02,255.26,257.99,248.15,19640000.0,-0.0225
254.75,253.31,255.32,248.22,30290000.0,0.026600000000000002
248.15,247.54,249.95,244.13,24710000.0,-0.0173
252.53,258.4,259.2,250.05,28130000.0,-0.009000000000000001
254.82,258.28,261.5,250.19,31280000.0,-0.033
263.52,267.29,272.44,261.79,29210000.0,-0.0327
272.42,270.67,274.52,269.3,18480000.0,0.0236
266.15,270.95,276.64,265.7,24090000.0,-0.0017000000000000001
266.61,270.06,271.39,262.64,18910000.0,-0.0055000000000000005
268.09,275.51,279.16,267.03,24810000.0,-0.0206
273.72,275.77,278.48,271.35,22920000.0,0.009399999999999999
271.16,271.28,279.3,269.42,24860000.0,-0.0409
282.73,287.25,289.0,271.14,30330000.0,-0.0288
291.12,295.99,297.6,283.63,32290000.0,-0.037599999999999995
302.5,298.88,303.6,293.05,24340000.0,0.0239
295.44,294.71,301.49,292.71,17320000.0,0.0076
293.2,293.95,296.88,291.55,17350000.0,-0.0016
293.66,295.0,297.23,290.98,17170000.0,0.0015
293.22,300.16,301.23,292.02,30300000.0,-0.0352
303.91,284.0,304.67,284.0,69020000.0,0.08220000000000001
280.82,272.41,283.09,270.26,42130000.0,0.0347
271.39,271.07,277.25,268.77,23690000.0,0.016399999999999998
267.01,268.69,270.49,266.42,15540000.0,-0.0074
269.01,261.5,269.63,261.46,20300000.0,0.024399999999999998
262.59,261.39,267.91,261.35,23290000.0,0.001
262.34,260.95,265.15,259.26,18690000.0,0.0045000000000000005
261.16,262.5,264.1,259.4,13350000.0,-0.0003
261.24,262.31,262.65,258.68,14790000.0,-0.0002
261.3,261.55,265.16,259.57,17370000.0,0.0054
259.89,258.97,263.9,258.11,21430000.0,0.0147
256.13,260.19,265.92,255.13,28240000.0,-0.026099999999999998
263.0,268.04,273.86,259.69,30250000.0,-0.0203
268.44,264.08,278.89,263.43,72770000.0,0.011899999999999999
265.28,249.04,266.6,248.66,45240000.0,0.0649
249.12,250.19,252.27,247.77,13090000.0,-0.0028000000000000004
249.83,251.56,252.8,247.43,17180000.0,-0.0085
251.96,252.65,255.4,250.33,23130000.0,-0.0067
253.67,255.82,255.85,249.0,53030000.0,0.0817
234.5,230.22,234.89,229.0,20620000.0,0.0052
233.29,231.14,233.7,230.31,13590000.0,0.0138
230.12,234.63,234.96,229.83,14170000.0,-0.014499999999999999
233.5,231.46,234.95,230.83,13160000.0,0.0121
230.71,230.19,233.49,226.9,18330000.0,-0.008100000000000001
232.6,239.63,242.42,231.75,21770000.0,-0.030299999999999997
239.87,240.26,241.9,238.12,15430000.0,-0.0078000000000000005
241.75,246.22,246.91,240.08,19410000.0,-0.015
245.42,240.06,246.05,235.63,20870000.0,0.013999999999999999
242.03,241.0,244.16,237.86,18150000.0,0.0046
240.93,238.0,241.76,236.33,18880000.0,0.0027
240.28,241.55,244.82,238.05,19130000.0,0.0023
239.73,236.76,240.33,232.03,23380000.0,0.0031
239.0,247.0,250.15,238.42,24670000.0,-0.0248
245.07,243.69,245.49,239.32,22980000.0,0.0023
244.5,245.0,246.53,239.24,22170000.0,0.0038
243.58,238.11,246.99,236.59,29790000.0,0.0113
240.86,239.41,247.65,238.82,27890000.0,0.0024
240.28,233.76,240.4,232.27,26210000.0,0.0294
233.42,239.0,240.0,232.61,30630000.0,-0.0174
237.55,228.5,239.0,227.56,43400000.0,0.0462
227.07,220.59,227.5,218.47,33930000.0,0.0291
220.64,209.75,220.75,207.11,58510000.0,0.021099999999999997
216.08,232.64,233.09,215.4,76340000.0,-0.0832
235.68,234.62,237.3,232.74,18700000.0,0.0070999999999999995
234.02,241.2,243.22,232.68,20830000.0,-0.0339
242.24,241.28,245.19,239.86,24020000.0,0.0126
239.22,238.56,240.7,236.91,18920000.0,0.0018
238.79,237.79,240.83,235.55,30080000.0,0.0121
235.94,234.99,236.14,232.15,15780000.0,0.0017000000000000001
235.53,235.0,237.59,231.73,19580000.0,-0.0005
235.65,237.14,238.46,233.0,15240000.0,0.013500000000000002
232.5,225.09,233.77,224.8,15340000.0,0.0171
228.58,229.9,231.66,224.5,22090000.0,0.018500000000000003
224.43,229.94,232.89,223.55,26710000.0,-0.052000000000000005
236.73,240.96,241.21,235.28,20720000.0,-0.008100000000000001
238.67,231.52,239.77,230.41,27460000.0,0.031400000000000004
231.4,229.03,231.55,227.41,15470000.0,0.0027
230.77,226.71,231.35,225.31,16750000.0,0.019799999999999998
226.29,229.56,231.63,224.61,17040000.0,-0.0168
230.16,232.11,232.65,228.53,15380000.0,-0.011000000000000001
232.72,230.94,233.0,226.56,20920000.0,0.0034999999999999996
231.91,224.59,232.44,223.5,18220000.0,0.030299999999999997
225.09,225.2,227.49,222.88,23320000.0,-0.0016
225.46,224.3,231.63,224.0,29420000.0,-0.0161
229.14,229.07,230.56,221.13,34700000.0,-0.0132
232.2,239.77,240.9,231.67,33180000.0,-0.0115
234.91,231.51,235.99,228.74,33930000.0,0.0152
231.39,234.72,237.2,231.2,47780000.0,0.0062
229.97,223.5,231.34,223.19,50160000.0,0.0604
216.88,213.27,220.49,212.83,31840000.0,0.0173
213.19,212.15,214.64,210.94,20170000.0,0.011000000000000001
210.88,205.27,211.34,204.12,19380000.0,0.0197
206.81,202.56,206.93,200.69,17180000.0,0.0083
205.1,209.43,210.78,202.11,20680000.0,-0.023799999999999998
210.1,213.29,215.28,210.0,14700000.0,-0.0144
213.18,210.89,215.0,210.37,12910000.0,0.0039000000000000003
212.35,212.24,213.21,210.85,12520000.0,0.0052
211.26,211.16,211.6,209.04,15150000.0,0.0134
208.47,208.12,211.6,206.66,21860000.0,0.0068000000000000005
207.07,207.02,210.38,206.5,21070000.0,0.0088
205.26,200.2,205.91,198.76,19250000.0,0.0148
202.27,201.6,207.28,199.05,30420000.0,-0.011899999999999999
204.71,206.92,209.69,201.57,46230000.0,0.0542
194.19,190.93,196.91,190.0,45950000.0,0.0617
182.91,188.66,189.2,182.56,21730000.0,-0.0245
187.5,192.66,193.75,187.41,29200000.0,-0.013500000000000002
190.07,183.23,190.41,180.82,28870000.0,0.026699999999999998
185.13,184.08,187.05,183.15,21430000.0,0.015600000000000001
182.28,178.45,184.78,178.14,33369999.999999996,0.0672
170.8,175.25,175.38,168.34,24850000.0,-0.0417
178.24,177.41,180.5,176.77,16110000.0,-0.005600000000000001
179.24,179.2,180.28,176.66,20970000.0,0.017
176.25,177.95,178.05,172.51,23590000.0,-0.0040999999999999995
176.97,175.19,178.19,172.82,17420000.0,-0.0067
178.17,178.98,181.22,176.62,21010000.0,0.019299999999999998
174.79,173.67,175.0,169.45,19360000.0,-0.0023
175.19,175.9,177.08,171.57,23530000.0,0.0052
174.28,171.25,175.0,167.74,21660000.0,0.0323
168.83,171.79,173.39,166.01,31410000.0,0.019799999999999998
165.55,160.15,166.2,158.51,28450000.0,0.0737
154.18,157.15,157.91,150.83,25980000.0,-0.0253
158.19,159.1,161.35,155.92,20890000.0,-0.0088
159.6,161.62,164.15,158.03,19510000.0,-0.0432
166.8,165.48,170.93,164.2,23680000.0,0.0051
165.95,159.18,166.75,158.06,22520000.0,0.0584
156.79,158.2,160.09,154.75,24880000.0,-0.0401
163.34,158.25,164.0,157.02,26580000.0,0.045599999999999995
156.21,158.92,162.99,153.06,35180000.0,-0.0296
160.98,155.21,161.31,152.57,30440000.0,0.087
148.1,149.66,152.31,142.25,29830000.0,-0.0109
149.73,156.02,159.27,148.0,32570000.0,-0.0222
153.13,146.62,159.93,144.8,39860000.0,0.042
146.96,139.75,148.18,137.1,37550000.0,-0.0165
149.42,150.74,153.94,140.0,34260000.0,0.023399999999999997
146.01,152.32,159.13,143.1,39120000.0,-0.1425
170.28,163.53,170.79,157.6,35030000.0,0.1023
154.47,159.54,166.6,154.34,43270000.0,-0.0926
170.24,174.01,175.88,167.66,20400000.0,-0.0446
178.19,174.67,178.29,169.5,24520000.0,0.0513
169.5,169.6,175.0,165.19,29950000.0,-0.064
181.09,178.33,183.78,176.26,24560000.0,-0.022000000000000002
185.17,186.78,188.99,183.89,19330000.0,-0.0344
191.76,189.17,191.83,186.39,23060000.0,0.0316
185.89,196.22,197.24,183.97,27980000.0,-0.0537
196.44,194.03,196.57,188.85,24950000.0,0.0206
192.47,182.69,192.74,181.82,32580000.0,0.0143
189.75,191.82,195.88,189.5,21680000.0,-0.0378
197.2,197.19,201.21,195.49,16559999.999999998,0.0022
196.77,202.25,203.5,195.95,21430000.0,-0.0197
200.72,201.8,203.65,198.17,23080000.0,-0.045
210.18,213.48,214.24,208.83,14100000.0,-0.020499999999999997
214.58,216.52,218.76,212.94,13110000.0,-0.0134
217.49,217.99,218.32,216.11,12140000.0,-0.0014000000000000002
217.8,213.55,217.97,213.4,15630000.0,0.0169
214.18,214.0,214.93,212.65,10740000.0,0.0049
213.14,209.52,214.33,209.18,15400000.0,0.0113
210.76,207.85,211.22,207.4,13810000.0,0.0172
207.19,210.19,210.86,206.51,25030000.0,-0.0276
213.06,211.52,213.8,210.66,11860000.0,0.0034000000000000002
212.33,210.3,212.82,209.93,12240000.0,0.006999999999999999
210.85,210.47,211.19,209.34,10570000.0,0.0034999999999999996
210.11,212.51,212.73,208.71,12540000.0,0.0013
209.83,206.62,210.6,205.2,19630000.0,0.0276
204.19,203.44,205.14,202.5,15510000.0,0.0113
201.91,208.43,208.69,201.06,31360000.0,-0.0364
209.53,206.53,211.43,204.75,48780000.0,-0.061399999999999996
223.23,221.44,224.2,218.45,33610000.0,0.025
217.79,216.14,218.74,213.52,13410000.0,0.013600000000000001
214.87,213.1,216.06,212.5,13810000.0,-0.0141
217.94,220.8,221.78,216.11,11910000.0,-0.0083
219.76,220.75,221.49,219.27,11200000.0,-0.006999999999999999
221.32,222.31,222.75,221.28,12210000.0,-0.0005
221.44,222.16,222.37,219.12,14280000.0,-0.0032
222.14,222.03,222.29,220.53,15910000.0,0.0017000000000000001
221.77,222.57,222.63,220.39,10020000.0,0.0028000000000000004
221.15,220.61,221.68,220.14,10040000.0,0.0095
219.06,221.61,222.38,218.63,13320000.0,-0.0128
221.91,219.6,221.97,219.21,14490000.0,0.0177
218.06,219.2,219.88,217.42,12130000.0,-0.0011
218.3,217.54,218.38,216.28,12680000.0,0.0143
215.22,213.0,216.24,212.61,13490000.0,0.0101
213.06,212.82,214.58,211.75,15110000.0,0.0022
212.6,206.7,212.78,206.52,17070000.0,0.018799999999999997
208.67,207.21,210.4,206.95,11200000.0,-0.0053
209.78,206.75,209.79,206.27,12090000.0,0.022099999999999998
